preset,delta_omega_tri,k_strong,k_weak,seed,dt,t_max,plv_window_seconds,r_mean_last,plv_01_last,plv_02_last,plv_12_last,plv_pairmean_last,coalition_index,leader_dominance,leader_antiphase_dom_last,d01_last,d02_last,d12_last,mu_01_last,mu_02_last,mu_12_last
coalition_01,0.6,-1.2,0.2,1,0.01,120.0,2.0,0.6822935098451777,1.0000000000000464,0.999999999912436,0.9999999999124646,0.999999999941649,8.76103634084302e-11,4.3776648972482235e-11,0.5102834644257586,1.1017728899282997,2.1214637560854337,2.121901787432625,-2.0398197636614936,-1.0201288975043594,1.019690866157168
coalition_01,0.6,-1.2,0.2,2,0.01,120.0,2.0,0.6822948252758879,0.9999999999999837,0.9999999999821056,0.9999999999820678,0.9999999999880523,1.7915890992981076e-11,8.976930310211628e-12,0.5098063174080698,1.1017729015513302,2.121781857971596,2.121583697169533,-2.039819752038463,-1.0198107956181979,1.02000895642026
coalition_01,0.6,-1.2,0.2,3,0.01,120.0,2.0,0.6822949286087832,1.000000000000053,0.9999999999875206,0.9999999999875521,0.9999999999917085,1.2532419546573692e-11,6.234790461689954e-12,0.5098310571759956,1.1017729024641583,2.1217653650972346,2.121600190956692,-2.039819751125635,-1.0198272884925594,1.0199924626331007
coalition_01,0.6,-1.2,0.2,4,0.01,120.0,2.0,0.6822929291054146,1.0000000000000078,0.9999999998817479,0.9999999998816763,0.999999999921144,1.1833145574513537e-10,5.920153256511185e-11,0.5095730603569573,1.1017728847954802,2.1219373570870754,2.121428181298235,-2.0398197687943136,-1.0196552965027175,1.020164472291558
coalition_01,0.6,-1.2,0.2,5,0.01,120.0,2.0,0.6822924691090715,1.0000000000000453,0.9999999998573319,0.9999999998573529,0.99999999990491,1.4271339665583582e-10,7.13357151127525e-11,0.510374302664613,1.101772880729721,2.1214031941933245,2.1219623401261356,-2.0398197728600724,-1.0201894593964684,1.0196303134636575
coalition_01,0.6,-1.2,0.1,1,0.01,120.0,2.0,0.6417981831112415,0.9999999999535001,0.9999991682941151,0.9999991806855029,0.9999994496443727,8.316593850254961e-07,4.0343830476352593e-07,0.6152258369728272,0.9678343388948714,2.0068559907098376,2.1025710017751815,-2.1737583146949224,-1.1347366628799556,1.0390216518146116
coalition_01,0.6,-1.2,0.1,2,0.01,120.0,2.0,0.6425313069564085,0.9999999999843278,0.9999995238288608,0.9999995183519641,0.9999996807217176,4.816323636580577e-07,2.435546302415048e-07,0.48875597358119593,0.9679098317842121,2.0911943972672344,2.0183080881069193,-2.1736828218055813,-1.0503982563225591,1.1232845654828736
coalition_01,0.6,-1.2,0.1,3,0.01,120.0,2.0,0.6428646983473424,0.9999999999928711,0.9999996793912627,0.999999676369731,0.9999997852512882,3.236231401748668e-07,1.633223358776803e-07,0.4985847344563581,0.9679439714602184,2.0846532699090656,2.024883355141,-2.173648682129575,-1.0569393836807277,1.116709298448793
coalition_01,0.6,-1.2,0.1,4,0.01,120.0,2.0,0.637830372307976,0.9999999994873408,0.9999972927338658,0.9999972177152918,0.9999981699788328,2.7817720489320408e-06,1.4283953114757608e-06,0.412479194835639,0.9674157114344448,2.141880876316784,1.9671274887112533,-2.1741769421553485,-0.9997117772730089,1.1744651648785398
coalition_01,0.6,-1.2,0.1,5,0.01,120.0,2.0,0.6384925848328966,0.99999999960146,0.9999975495855509,0.9999976116820521,0.9999983869563543,2.4500159091500606e-06,1.1629114533562301e-06,0.6665505895083561,0.9674867603868996,1.9725236295185369,2.1365557844610743,-2.174105893202894,-1.1690690240712565,1.005036869128719
